name	source	layer	lat	lon	country	postalcode
MT405	geonamesandpostcodeinfo	address	35.902	14.4488	MT	405
MT407	geonamesandpostcodeinfo	address	35.8763	14.4998	MT	407
MT444	geonamesandpostcodeinfo	address	35.9008	14.4802	MT	444
MT448	geonamesandpostcodeinfo	address	35.8967	14.4625	MT	448
MT456	geonamesandpostcodeinfo	address	35.8967	14.4625	MT	456
MT467	geonamesandpostcodeinfo	address	35.8967	14.4625	MT	467
MT474	geonamesandpostcodeinfo	address	35.8967	14.4625	MT	474
MT187	geonamesandpostcodeinfo	address	35.8723	14.475	MT	187
MT190	geonamesandpostcodeinfo	address	35.8892	14.4474	MT	190
MT191	geonamesandpostcodeinfo	address	35.901	14.4568	MT	191
MT194	geonamesandpostcodeinfo	address	35.8913	14.4537	MT	194
MT196	geonamesandpostcodeinfo	address	35.8897	14.4621	MT	196
MT197	geonamesandpostcodeinfo	address	35.8857	14.4464	MT	197
MT198	geonamesandpostcodeinfo	address	35.9109	14.4589	MT	198
MT199	geonamesandpostcodeinfo	address	35.8878	14.4826	MT	199
MT491	geonamesandpostcodeinfo	address	35.8922	14.4706	MT	491
MT492	geonamesandpostcodeinfo	address	35.8922	14.4706	MT	492
MT493	geonamesandpostcodeinfo	address	35.8922	14.4706	MT	493
MT494	geonamesandpostcodeinfo	address	35.8922	14.4706	MT	494
MT495	geonamesandpostcodeinfo	address	35.8922	14.4706	MT	495
MT496	geonamesandpostcodeinfo	address	35.8922	14.4706	MT	496
MT188	geonamesandpostcodeinfo	address	35.9019	14.4418	MT	188
MT301	geonamesandpostcodeinfo	address	35.9094	14.4459	MT	301
MT401	geonamesandpostcodeinfo	address	35.8982	14.4162	MT	401
MT410	geonamesandpostcodeinfo	address	35.9035	14.4738	MT	410
MT411	geonamesandpostcodeinfo	address	35.9002	14.4476	MT	411
MT412	geonamesandpostcodeinfo	address	35.9107	14.4361	MT	412
MT413	geonamesandpostcodeinfo	address	35.8793	14.4992	MT	413
MT414	geonamesandpostcodeinfo	address	35.9039	14.4396	MT	414
MT415	geonamesandpostcodeinfo	address	35.8996	14.4284	MT	415
MT416	geonamesandpostcodeinfo	address	35.8857	14.4633	MT	416
MT417	geonamesandpostcodeinfo	address	35.8809	14.49	MT	417
MT420	geonamesandpostcodeinfo	address	35.8852	14.4437	MT	420
MT421	geonamesandpostcodeinfo	address	35.9187	14.4165	MT	421
MT422	geonamesandpostcodeinfo	address	35.8844	14.4984	MT	422
MT423	geonamesandpostcodeinfo	address	35.8999	14.4657	MT	423
MT424	geonamesandpostcodeinfo	address	35.8789	14.4131	MT	424
MT425	geonamesandpostcodeinfo	address	35.8763	14.4901	MT	425
MT426	geonamesandpostcodeinfo	address	35.9222	14.4012	MT	426
MT427	geonamesandpostcodeinfo	address	35.8846	14.4478	MT	427
MT428	geonamesandpostcodeinfo	address	35.8868	14.4398	MT	428
MT430	geonamesandpostcodeinfo	address	35.904	14.4143	MT	430
MT431	geonamesandpostcodeinfo	address	35.8749	14.4786	MT	431
MT432	geonamesandpostcodeinfo	address	35.8855	14.4867	MT	432
MT433	geonamesandpostcodeinfo	address	35.8688	14.4858	MT	433
MT434	geonamesandpostcodeinfo	address	35.8713	14.454	MT	434
MT435	geonamesandpostcodeinfo	address	35.8687	14.494	MT	435
MT436	geonamesandpostcodeinfo	address	35.8735	14.4329	MT	436
MT437	geonamesandpostcodeinfo	address	35.8769	14.3892	MT	437
MT440	geonamesandpostcodeinfo	address	35.8869	14.4075	MT	440
MT441	geonamesandpostcodeinfo	address	35.8767	14.5087	MT	441
MT133	geonamesandpostcodeinfo	address	35.9385	14.4017	MT	133
MT154	geonamesandpostcodeinfo	address	35.8945	14.4285	MT	154
MT175	geonamesandpostcodeinfo	address	35.8882	14.4565	MT	175
MT182	geonamesandpostcodeinfo	address	35.8951	14.4443	MT	182
MT185	geonamesandpostcodeinfo	address	35.8987	14.433	MT	185
MT212	geonamesandpostcodeinfo	address	35.9119	14.4257	MT	212
MT230	geonamesandpostcodeinfo	address	35.8696	14.4788	MT	230
MT233	geonamesandpostcodeinfo	address	35.8967	14.4246	MT	233
MT238	geonamesandpostcodeinfo	address	35.891	14.4472	MT	238
MT252	geonamesandpostcodeinfo	address	35.9083	14.3946	MT	252
MT254	geonamesandpostcodeinfo	address	35.9543	14.3652	MT	254
MT255	geonamesandpostcodeinfo	address	35.9138	14.4128	MT	255
MT258	geonamesandpostcodeinfo	address	35.9134	14.4076	MT	258
MT266	geonamesandpostcodeinfo	address	35.8797	14.4437	MT	266
MT273	geonamesandpostcodeinfo	address	35.8437	14.4652	MT	273
MT304	geonamesandpostcodeinfo	address	35.8995	14.4508	MT	304
MT321	geonamesandpostcodeinfo	address	35.8781	14.4226	MT	321
MT903	geonamesandpostcodeinfo	address	35.9381	14.4067	MT	903
MT320	geonamesandpostcodeinfo	address	35.9448	14.404	MT	320
MT322	geonamesandpostcodeinfo	address	35.9123	14.4417	MT	322
MT128	geonamesandpostcodeinfo	address	35.9188	14.4091	MT	128
MT131	geonamesandpostcodeinfo	address	35.9375	14.4054	MT	131
MT108	geonamesandpostcodeinfo	address	35.9268	14.4073	MT	108
MT167	geonamesandpostcodeinfo	address	35.9387	14.3899	MT	167
MT169	geonamesandpostcodeinfo	address	35.8713	14.4909	MT	169
MT172	geonamesandpostcodeinfo	address	35.8889	14.4695	MT	172
MT204	geonamesandpostcodeinfo	address	35.9376	14.3946	MT	204
MT208	geonamesandpostcodeinfo	address	35.9063	14.4707	MT	208
MT221	geonamesandpostcodeinfo	address	35.9572	14.3678	MT	221
MT232	geonamesandpostcodeinfo	address	35.9108	14.4293	MT	232
MT138	geonamesandpostcodeinfo	address	35.889	14.4389	MT	138
MT139	geonamesandpostcodeinfo	address	35.9595	14.3888	MT	139
MT144	geonamesandpostcodeinfo	address	35.9075	14.4271	MT	144
MT155	geonamesandpostcodeinfo	address	35.8949	14.4365	MT	155
MT158	geonamesandpostcodeinfo	address	35.8992	14.4212	MT	158
MT168	geonamesandpostcodeinfo	address	35.8715	14.4578	MT	168
MT171	geonamesandpostcodeinfo	address	35.8954	14.4333	MT	171
MT177	geonamesandpostcodeinfo	address	35.8761	14.4653	MT	177
MT178	geonamesandpostcodeinfo	address	35.869	14.4884	MT	178
MT240	geonamesandpostcodeinfo	address	35.9243	14.4136	MT	240
MT241	geonamesandpostcodeinfo	address	35.8906	14.4444	MT	241
MT270	geonamesandpostcodeinfo	address	35.9038	14.4049	MT	270
MT176	geonamesandpostcodeinfo	address	35.8879	14.4483	MT	176
MT201	geonamesandpostcodeinfo	address	35.9107	14.4316	MT	201
MT215	geonamesandpostcodeinfo	address	35.9545	14.3847	MT	215
MT179	geonamesandpostcodeinfo	address	35.8468	14.5149	MT	179
MT237	geonamesandpostcodeinfo	address	35.8982	14.4477	MT	237
MT280	geonamesandpostcodeinfo	address	35.8951	14.4589	MT	280
MT290	geonamesandpostcodeinfo	address	35.8826	14.4619	MT	290
MT904	geonamesandpostcodeinfo	address	35.9106	14.4346	MT	904
MT299	geonamesandpostcodeinfo	address	35.9042	14.4544	MT	299
MT315	geonamesandpostcodeinfo	address	35.8951	14.465	MT	315
MT302	geonamesandpostcodeinfo	address	35.9259	14.4393	MT	302
MT305	geonamesandpostcodeinfo	address	35.9127	14.462	MT	305
MT306	geonamesandpostcodeinfo	address	35.94	14.4161	MT	306
MT310	geonamesandpostcodeinfo	address	35.911	14.4737	MT	310
MT312	geonamesandpostcodeinfo	address	35.9054	14.4769	MT	312
MT314	geonamesandpostcodeinfo	address	35.8942	14.4817	MT	314
MT330	geonamesandpostcodeinfo	address	35.9657	14.4002	MT	330
MT303	geonamesandpostcodeinfo	address	35.8709	14.503	MT	303
MT307	geonamesandpostcodeinfo	address	35.8731	14.4935	MT	307
MT309	geonamesandpostcodeinfo	address	35.8558	14.4592	MT	309
MT316	geonamesandpostcodeinfo	address	35.8793	14.4882	MT	316
MT317	geonamesandpostcodeinfo	address	35.9013	14.4741	MT	317
MT318	geonamesandpostcodeinfo	address	35.9008	14.4829	MT	318
MT323	geonamesandpostcodeinfo	address	35.8836	14.4589	MT	323
MT324	geonamesandpostcodeinfo	address	35.9041	14.4346	MT	324
MT329	geonamesandpostcodeinfo	address	35.8597	14.4892	MT	329
MT500	geonamesandpostcodeinfo	address	35.8597	14.4892	MT	500
MT907	geonamesandpostcodeinfo	address	35.9764	14.361	MT	907
MT293	geonamesandpostcodeinfo	address	35.8833	14.4947	MT	293
MT294	geonamesandpostcodeinfo	address	35.8833	14.4947	MT	294
MT298	geonamesandpostcodeinfo	address	35.8833	14.4947	MT	298
MT906	geonamesandpostcodeinfo	address	35.917	14.4349	MT	906
MT908	geonamesandpostcodeinfo	address	35.9821	14.3613	MT	908
MT100	geonamesandpostcodeinfo	address	35.8833	14.4947	MT	100
MT251	geonamesandpostcodeinfo	address	35.9238	14.4217	MT	251
MT272	geonamesandpostcodeinfo	address	35.8556	14.5382	MT	272
MT277	geonamesandpostcodeinfo	address	35.9018	14.4579	MT	277
MT335	geonamesandpostcodeinfo	address	35.8894	14.5047	MT	335
MT339	geonamesandpostcodeinfo	address	35.8954	14.5119	MT	339
MT342	geonamesandpostcodeinfo	address	35.8558	14.5154	MT	342
MT344	geonamesandpostcodeinfo	address	35.8625	14.5675	MT	344
MT383	geonamesandpostcodeinfo	address	35.8625	14.5675	MT	383
MT402	geonamesandpostcodeinfo	address	35.9049	14.4344	MT	402
MT460	geonamesandpostcodeinfo	address	35.893	14.4631	MT	460
MT697	geonamesandpostcodeinfo	address	35.8858	14.4031	MT	697
MT404	geonamesandpostcodeinfo	address	35.9271	14.4369	MT	404
MT593	geonamesandpostcodeinfo	address	35.9631	14.359	MT	593
MT594	geonamesandpostcodeinfo	address	35.9698	14.3515	MT	594
MT539	geonamesandpostcodeinfo	address	35.9317	14.3837	MT	539
MT551	geonamesandpostcodeinfo	address	35.9315	14.3658	MT	551
MT501	geonamesandpostcodeinfo	address	35.9233	14.4164	MT	501
MT502	geonamesandpostcodeinfo	address	35.9331	14.3893	MT	502
MT503	geonamesandpostcodeinfo	address	35.9332	14.4256	MT	503
MT504	geonamesandpostcodeinfo	address	35.9371	14.4329	MT	504
MT505	geonamesandpostcodeinfo	address	35.9296	14.3928	MT	505
MT506	geonamesandpostcodeinfo	address	35.9336	14.4012	MT	506
MT507	geonamesandpostcodeinfo	address	35.934	14.428	MT	507
MT511	geonamesandpostcodeinfo	address	35.932	14.4167	MT	511
MT512	geonamesandpostcodeinfo	address	35.9315	14.3746	MT	512
MT513	geonamesandpostcodeinfo	address	35.9359	14.4155	MT	513
MT514	geonamesandpostcodeinfo	address	35.9357	14.4117	MT	514
MT515	geonamesandpostcodeinfo	address	35.9349	14.401	MT	515
MT520	geonamesandpostcodeinfo	address	35.9358	14.4143	MT	520
MT521	geonamesandpostcodeinfo	address	35.9361	14.4187	MT	521
MT528	geonamesandpostcodeinfo	address	35.9349	14.401	MT	528
MT530	geonamesandpostcodeinfo	address	35.9337	14.3833	MT	530
MT531	geonamesandpostcodeinfo	address	35.9361	14.4187	MT	531
MT532	geonamesandpostcodeinfo	address	35.9207	14.4125	MT	532
MT538	geonamesandpostcodeinfo	address	35.9312	14.3479	MT	538
MT550	geonamesandpostcodeinfo	address	35.9312	14.3479	MT	550
MT570	geonamesandpostcodeinfo	address	35.9312	14.3479	MT	570
MT710	geonamesandpostcodeinfo	address	35.8908	14.3969	MT	710
MT242	geonamesandpostcodeinfo	address	35.9277	14.4152	MT	242
MT260	geonamesandpostcodeinfo	address	35.9215	14.3975	MT	260
MT265	geonamesandpostcodeinfo	address	35.8949	14.4233	MT	265
MT750	geonamesandpostcodeinfo	address	35.9564	14.3664	MT	750
MT236	geonamesandpostcodeinfo	address	35.8861	14.4301	MT	236
MT245	geonamesandpostcodeinfo	address	35.8567	14.4868	MT	245
MT247	geonamesandpostcodeinfo	address	35.9275	14.4088	MT	247
MT291	geonamesandpostcodeinfo	address	35.9184	14.3862	MT	291
MT508	geonamesandpostcodeinfo	address	35.9288	14.4152	MT	508
MT510	geonamesandpostcodeinfo	address	35.9216	14.4177	MT	510
MT326	geonamesandpostcodeinfo	address	35.9134	14.4441	MT	326
MT332	geonamesandpostcodeinfo	address	35.9351	14.4013	MT	332
MT351	geonamesandpostcodeinfo	address	35.8682	14.4692	MT	351
MT352	geonamesandpostcodeinfo	address	35.9515	14.3935	MT	352
MT354	geonamesandpostcodeinfo	address	35.9062	14.454	MT	354
MT356	geonamesandpostcodeinfo	address	35.8806	14.464	MT	356
MT364	geonamesandpostcodeinfo	address	35.9263	14.4156	MT	364
MT365	geonamesandpostcodeinfo	address	35.9073	14.4431	MT	365
MT367	geonamesandpostcodeinfo	address	35.9254	14.4196	MT	367
MT368	geonamesandpostcodeinfo	address	35.9983	14.324	MT	368
MT369	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	369
MT372	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	372
MT375	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	375
MT379	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	379
MT380	geonamesandpostcodeinfo	address	35.9226	14.418	MT	380
MT381	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	381
MT418	geonamesandpostcodeinfo	address	35.8888	14.4853	MT	418
MT481	geonamesandpostcodeinfo	address	35.9258	14.4112	MT	481
MT554	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	554
MT558	geonamesandpostcodeinfo	address	35.9097	14.4261	MT	558
MT516	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	516
MT517	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	517
MT518	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	518
MT519	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	519
MT522	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	522
MT523	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	523
MT525	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	525
MT526	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	526
MT527	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	527
MT529	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	529
MT533	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	533
MT540	geonamesandpostcodeinfo	address	35.9386	14.4542	MT	540
MT403	geonamesandpostcodeinfo	address	35.8873	14.4627	MT	403
MT406	geonamesandpostcodeinfo	address	35.9204	14.4041	MT	406
MT408	geonamesandpostcodeinfo	address	35.877	14.4825	MT	408
MT442	geonamesandpostcodeinfo	address	35.902	14.4718	MT	442
MT443	geonamesandpostcodeinfo	address	35.8737	14.531	MT	443
MT635	geonamesandpostcodeinfo	address	35.9364	14.4478	MT	635
MT637	geonamesandpostcodeinfo	address	35.9364	14.4478	MT	637
MT640	geonamesandpostcodeinfo	address	35.9018	14.5053	MT	640
MT641	geonamesandpostcodeinfo	address	35.9149	14.4729	MT	641
MT644	geonamesandpostcodeinfo	address	35.8936	14.5174	MT	644
MT645	geonamesandpostcodeinfo	address	35.8803	14.5391	MT	645
MT647	geonamesandpostcodeinfo	address	35.9114	14.4884	MT	647
MT650	geonamesandpostcodeinfo	address	35.9246	14.4328	MT	650
MT651	geonamesandpostcodeinfo	address	35.9279	14.4448	MT	651
MT652	geonamesandpostcodeinfo	address	35.874	14.5493	MT	652
MT653	geonamesandpostcodeinfo	address	35.9299	14.4224	MT	653
MT654	geonamesandpostcodeinfo	address	35.9369	14.4381	MT	654
MT658	geonamesandpostcodeinfo	address	35.9364	14.4478	MT	658
MT661	geonamesandpostcodeinfo	address	35.9382	14.4089	MT	661
MT663	geonamesandpostcodeinfo	address	35.9364	14.4478	MT	663
MT664	geonamesandpostcodeinfo	address	35.9359	14.4037	MT	664
MT670	geonamesandpostcodeinfo	address	35.9343	14.3545	MT	670
MT671	geonamesandpostcodeinfo	address	35.9364	14.4478	MT	671
MT257	geonamesandpostcodeinfo	address	35.9712	14.3317	MT	257
MT259	geonamesandpostcodeinfo	address	35.9034	14.4492	MT	259
MT333	geonamesandpostcodeinfo	address	35.9043	14.4345	MT	333
MT340	geonamesandpostcodeinfo	address	35.9181	14.4425	MT	340
MT343	geonamesandpostcodeinfo	address	35.9075	14.4452	MT	343
MT348	geonamesandpostcodeinfo	address	35.9132	14.4623	MT	348
MT353	geonamesandpostcodeinfo	address	35.9123	14.4519	MT	353
MT361	geonamesandpostcodeinfo	address	35.8854	14.4747	MT	361
MT409	geonamesandpostcodeinfo	address	35.865	14.427	MT	409
MT461	geonamesandpostcodeinfo	address	35.8751	14.4375	MT	461
MT634	geonamesandpostcodeinfo	address	35.9289	14.4242	MT	634
MT601	geonamesandpostcodeinfo	address	35.9006	14.4996	MT	601
MT602	geonamesandpostcodeinfo	address	35.9216	14.4563	MT	602
MT603	geonamesandpostcodeinfo	address	35.9053	14.4969	MT	603
MT604	geonamesandpostcodeinfo	address	35.9067	14.4862	MT	604
MT605	geonamesandpostcodeinfo	address	35.9219	14.46	MT	605
MT611	geonamesandpostcodeinfo	address	35.9428	14.4194	MT	611
MT612	geonamesandpostcodeinfo	address	35.9227	14.475	MT	612
MT643	geonamesandpostcodeinfo	address	35.8849	14.5076	MT	643
MT261	geonamesandpostcodeinfo	address	35.8959	14.4417	MT	261
MT267	geonamesandpostcodeinfo	address	35.8727	14.4472	MT	267
MT363	geonamesandpostcodeinfo	address	35.9139	14.4369	MT	363
MT366	geonamesandpostcodeinfo	address	35.9208	14.4299	MT	366
MT393	geonamesandpostcodeinfo	address	35.8794	14.4722	MT	393
MT452	geonamesandpostcodeinfo	address	35.8794	14.4722	MT	452
MT250	geonamesandpostcodeinfo	address	35.932	14.4182	MT	250
MT606	geonamesandpostcodeinfo	address	35.8987	14.4917	MT	606
MT608	geonamesandpostcodeinfo	address	35.8863	14.5177	MT	608
MT610	geonamesandpostcodeinfo	address	35.9173	14.4528	MT	610
MT613	geonamesandpostcodeinfo	address	35.9173	14.4528	MT	613
MT614	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	614
MT616	geonamesandpostcodeinfo	address	35.9173	14.4528	MT	616
MT621	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	621
MT622	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	622
MT630	geonamesandpostcodeinfo	address	35.8987	14.4917	MT	630
MT631	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	631
MT632	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	632
MT642	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	642
MT646	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	646
MT649	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	649
MT655	geonamesandpostcodeinfo	address	35.8616	14.5695	MT	655
MT660	geonamesandpostcodeinfo	address	35.8848	14.5155	MT	660
MT462	geonamesandpostcodeinfo	address	35.8549	14.4193	MT	462
MT471	geonamesandpostcodeinfo	address	35.8744	14.3939	MT	471
MT596	geonamesandpostcodeinfo	address	35.8744	14.3939	MT	596
MT680	geonamesandpostcodeinfo	address	35.8922	14.3895	MT	680
MT690	geonamesandpostcodeinfo	address	35.8744	14.3939	MT	690
MT693	geonamesandpostcodeinfo	address	35.9218	14.3822	MT	693
MT419	geonamesandpostcodeinfo	address	35.8632	14.564	MT	419
MT429	geonamesandpostcodeinfo	address	35.8563	14.5361	MT	429
MT446	geonamesandpostcodeinfo	address	35.8632	14.564	MT	446
MT269	geonamesandpostcodeinfo	address	35.9094	14.4786	MT	269
MT275	geonamesandpostcodeinfo	address	35.8908	14.5075	MT	275
MT308	geonamesandpostcodeinfo	address	36.0257	14.3052	MT	308
MT325	geonamesandpostcodeinfo	address	35.9377	14.4227	MT	325
MT350	geonamesandpostcodeinfo	address	35.8986	14.479	MT	350
MT607	geonamesandpostcodeinfo	address	35.9358	14.4139	MT	607
MT609	geonamesandpostcodeinfo	address	35.9358	14.4139	MT	609
MT615	geonamesandpostcodeinfo	address	35.9358	14.4139	MT	615
MT681	geonamesandpostcodeinfo	address	35.9918	14.3076	MT	681
MT672	geonamesandpostcodeinfo	address	36.0381	14.2389	MT	672
MT673	geonamesandpostcodeinfo	address	36.0381	14.2389	MT	673
MT287	geonamesandpostcodeinfo	address	35.8745	14.463	MT	287
MT336	geonamesandpostcodeinfo	address	35.9483	14.4017	MT	336
MT357	geonamesandpostcodeinfo	address	35.9428	14.4173	MT	357
MT392	geonamesandpostcodeinfo	address	35.9225	14.4093	MT	392
MT397	geonamesandpostcodeinfo	address	35.9392	14.3894	MT	397
MT659	geonamesandpostcodeinfo	address	35.9392	14.3894	MT	659
MT662	geonamesandpostcodeinfo	address	35.9392	14.3894	MT	662
MT669	geonamesandpostcodeinfo	address	35.9392	14.3894	MT	669
MT480	geonamesandpostcodeinfo	address	35.9168	14.4016	MT	480
MT490	geonamesandpostcodeinfo	address	35.9526	14.3864	MT	490
MT327	geonamesandpostcodeinfo	address	35.9034	14.4689	MT	327
MT331	geonamesandpostcodeinfo	address	35.9814	14.3143	MT	331
MT371	geonamesandpostcodeinfo	address	35.8452	14.4321	MT	371
MT390	geonamesandpostcodeinfo	address	35.8452	14.4321	MT	390
MT391	geonamesandpostcodeinfo	address	35.8452	14.4321	MT	391
MT395	geonamesandpostcodeinfo	address	35.8452	14.4321	MT	395
MT396	geonamesandpostcodeinfo	address	35.8452	14.4321	MT	396
MT399	geonamesandpostcodeinfo	address	35.8452	14.4321	MT	399
MT239	geonamesandpostcodeinfo	address	36.02	14.312	MT	239
MT295	geonamesandpostcodeinfo	address	35.8764	14.5405	MT	295
MT385	geonamesandpostcodeinfo	address	35.8764	14.5405	MT	385
MT249	geonamesandpostcodeinfo	address	36.0722	14.2358	MT	249
MT334	geonamesandpostcodeinfo	address	36.0722	14.2358	MT	334
MT355	geonamesandpostcodeinfo	address	35.9496	14.3565	MT	355
MT374	geonamesandpostcodeinfo	address	35.9278	14.4342	MT	374
MT328	geonamesandpostcodeinfo	address	35.8556	14.5333	MT	328
MT358	geonamesandpostcodeinfo	address	35.8556	14.5333	MT	358
MT359	geonamesandpostcodeinfo	address	35.8556	14.5333	MT	359
MT373	geonamesandpostcodeinfo	address	35.8556	14.5333	MT	373
MT288	geonamesandpostcodeinfo	address	35.8247	14.4781	MT	288
MT346	geonamesandpostcodeinfo	address	35.8269	14.4772	MT	346
MT347	geonamesandpostcodeinfo	address	35.8269	14.4772	MT	347
MT360	geonamesandpostcodeinfo	address	35.8269	14.4772	MT	360
MX20	geonamesandpostcodeinfo	address	21.9651	-102.311	MX	20
MX22	geonamesandpostcodeinfo	address	32.0001	-116.5703	MX	22
MX21	geonamesandpostcodeinfo	address	32.4583	-115.428	MX	21
MX23	geonamesandpostcodeinfo	address	24.49	-110.6972	MX	23
MX24	geonamesandpostcodeinfo	address	18.915	-90.6824	MX	24
MX32	geonamesandpostcodeinfo	address	31.128	-106.2021	MX	32
MX33	geonamesandpostcodeinfo	address	27.1655	-106.6076	MX	33
MX31	geonamesandpostcodeinfo	address	28.9013	-106.9596	MX	31
MX30	geonamesandpostcodeinfo	address	15.7456	-92.7283	MX	30
MX29	geonamesandpostcodeinfo	address	17.0102	-92.7679	MX	29
MX25	geonamesandpostcodeinfo	address	25.8436	-101.149	MX	25
MX26	geonamesandpostcodeinfo	address	28.3652	-100.9268	MX	26
MX27	geonamesandpostcodeinfo	address	25.7341	-103.1028	MX	27
